,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,App Name
4727,gp:AOqpTOE1u7IjE1kecjMu8F3u6-K8cHKXXBlHzWIIwJukMhW-ulmz0eG0xWWXuzEP4o0h7q3cwCf0fvjNFdF1SQw,Jia Jia,https://play-lh.googleusercontent.com/a/AATXAJxhTXAp3xUlbVTvIoGTUaszF8vwB8whG5sMGd4G=mo,I can't add my friend's phone number even she has already a telegram..I put correct phone number and says my friend is not in telegram!.how come?,5,0,8.5.4,2022-03-06 10:06:13,,,Telegram
4728,gp:AOqpTOGH-6LZ5IxjkUbYrRWl4LKe2fEof00cINYQBp8eBp9QaQE0Z6KIgHW1zB8r4M8jH_fa7G7jQe8J4zhkpsY,Andrea James,https://play-lh.googleusercontent.com/a-/AOh14GjRa-yER1lJyJoX6l9GRHedxSDB8S2iwDcpls23Yg,What's up with the updates every 2 days? How aggravating! I'm just about ready to delete this app.,3,0,8.4.2,2022-01-02 06:30:16,,,Telegram
4729,gp:AOqpTOEOghsOWC59R9vzqiUaNANBndgmuckQakdvaKR5FBvfBiPCUjzIcroyjc98D8eZ3nnMgAqaWX0f8H7XlGs,Ameer Waqqas,https://play-lh.googleusercontent.com/a-/AOh14GhFCrzfuXj4GkW3D1BIfKerJgntD9yd_rSeDrsn,Zero stars actually for connecting problem. Very bad experience 👎,1,0,8.4.4,2022-01-19 09:10:17,,,Telegram
4730,gp:AOqpTOELf2A6Nb_b4lAzUyEYVHZMMUiaY5et38x_T4P7CKxUkzfu7ruKTYRTO4YBYSDzSuw_gwaGHb09l40Wq_Q,Yashar Rahnavard,https://play-lh.googleusercontent.com/a/AATXAJyvLflXXJDEw9749yOn_vm0bSpPzPX-vTEpbFHi=mo,"Hi After updating the telegram, i can not save to download the sound files.",1,4,8.4.2,2022-01-02 12:10:48,,,Telegram
4731,gp:AOqpTOH_umtk0oEiB0SjwsGQvFRK0IS9dEjxW3kk2fbLOWc7ZOBEwxXcVuyf7E2i7xozsPONf5GTeAM9jZqZPto,Mohammad Nauman,https://play-lh.googleusercontent.com/a-/AOh14Gj-5qqVsJsTPJroddatxvKxVKgu47fX8kh8quza,Why ita is always connecting? Kindly look into this issue.,1,0,8.4.4,2022-02-08 17:35:20,,,Telegram
4732,gp:AOqpTOHquCsIszS36zzGtwoijcT5dmBrccJf9WMSIgqaR_E3OmSMxpwgEn4GCR6qatKR6QOPUdI77jNH6AW-O1Q,Gustavo Oliveira dos Santos,https://play-lh.googleusercontent.com/a-/AOh14GiaFCx2AgN_cXtmTtloBQ0rufmxKKyQcMmyIGxbTeo,"Great, but call and video calls are not the best among the other others social media. But stills sick",5,0,8.5.1,2022-02-06 19:53:05,,,Telegram
4733,gp:AOqpTOEbeF-HG_5da_vq2bezJO2ah-hTQepK0sByF2tynm-V9RB8kEisMDhpV_-DmiQKr0xt6kaROjyh-2APG2o,Oluwasegun Salako,https://play-lh.googleusercontent.com/a/AATXAJybIN8Hc_kJhO1d97_6ciZBPQSYkkESUCubEd2w=mo,"My account was banned and limited for no reason. Telegram bot said my account was reported for spamming. That wasn't true because I barely send msgs on public group. I was away from telegram for a while, I came back just to see that I was banned. This is error",1,1,8.4.4,2022-01-22 05:23:22,,,Telegram
4734,gp:AOqpTOFVgWGksTJxbRn9lBDahK9q7VIBq-mffpdkVeuKmrMb8eOlQjQXVrtngb_Kghv80jTwv0NSxLQm-uSi9m8,Carline Taccad,https://play-lh.googleusercontent.com/a/AATXAJzREwp0qor1VLRnaxEiY2IqUhH6HHYs8Rk2z00x=mo,I still can't log-in. It says too many attempts.,1,0,8.5.1,2022-02-07 14:03:54,,,Telegram
4735,gp:AOqpTOET8tlyDDvBM0uPNhocfZ-TyFrIxC6HZvGEuyae4ntBLcQOeEdGlU3QpWNQxDLVLvrvBGhxzGhausW9Igc,Minha Paras,https://play-lh.googleusercontent.com/a/AATXAJx8_wIZeRmxStAjAMHKwu-ZZ5P4vAAo3Bwf1rFO=mo,Too difficult to use in data. Even hang or not respond on wifi,1,1,8.5.1,2022-02-10 12:13:34,,,Telegram
4736,gp:AOqpTOHeS41FFoaAeDjw8700tUu9uBowaXi7O-L_vqYvKf0yj_v11RJjSHr90Btn6YMKcttyEk2SqYVhA72ISDc,Nayan Paul,https://play-lh.googleusercontent.com/a-/AOh14GiY5V3XLWcMihdel7vPha_JEM8T6XBODZ0yci2sAQ,Why all link is too slow to download ...check this issue asap...,3,0,8.5.1,2022-02-11 22:37:15,,,Telegram
4737,gp:AOqpTOFIbmzAFA35VKSSXLC7Az5m2x1XqK-1rRgWHfAEkmNi2cm9OkcEdDOhkVjABxRcqu9nzKBkq-C5rn7t16w,Jocelyn Madrid de leon,https://play-lh.googleusercontent.com/a/AATXAJxVltbRQ94PicE4nv0Q-YPRBFIz31JCdZY8GpJn=mo,Waste of Time and Storage... Slow to save the videos Even my internet fast....,1,0,8.5.4,2022-02-16 10:58:31,,,Telegram
4738,gp:AOqpTOEPpSEN-ODt4lqXzTvuQ8nzRG0XV7rs5KlysAZVxh7a89vt5TrlD5pJSR-wv4ZSY6_xNomtu6iahwWFXII,Waheed Iqbal,https://play-lh.googleusercontent.com/a-/AOh14Gh6LsJHeULx6FmzdzTl9okKS2aBDPyJOivMMBreVw,Very slow working and not connected network I am connected VPN,1,0,8.4.3,2022-01-11 11:02:26,,,Telegram
4739,gp:AOqpTOG-R1WniKdiC5Yn0YjbcdG6OF5u2IoqUAO8fy2MgRypRha4plhuNXKQ5FFiXjJfcgMobV038AUsvN41Mrk,Zack Ryder,https://play-lh.googleusercontent.com/a-/AOh14Ghh0F0gE8l_BLlFlwGq83F1J7G8DMgHr3Jd_ZycWA,"Telegram has more features than we need , with this App you won't need any other messengers",5,0,8.4.0,2021-12-30 18:20:33,,,Telegram
4740,gp:AOqpTOGnoCnDrwo-Gr1vrtIdBXQx0la17UB4QVDpN0kCtPCAEiDf2cof5aRRUHQ_hvmhmTwouhgSNgqRyeI_BTg,Sunitha Priyanthi,https://play-lh.googleusercontent.com/a/AATXAJwq2lGF8gIT4aocD8zzwqP7hZX2Jkar7rqERrL6=mo,This is super app.I like telegram more than whatsapp.Telegram has many features.Try telegram.You also like it.,5,0,8.4.4,2022-01-27 06:47:59,,,Telegram
4741,gp:AOqpTOFBsQzEyRfzdK1pdJnV8r0HPYl2zX5g3bqO2N30im_E-iWhaJA-HhUKx0CZ5gOPOyg0N_03FwayWqbXxGo,Sunil G,https://play-lh.googleusercontent.com/a/AATXAJyUm6agSmVi91L5oaGxFO9KyGhSLtUE02o6yJuo=mo,My telegram is not opening please make it process Its not opening when I connect to wifi also and not showing any new messages,3,1,8.4.3,2022-01-17 20:29:53,,,Telegram
4742,gp:AOqpTOFUOQeJthMJ1N7Dtgjx8b7dPrk4X2nGYPzVy0RzM3Ke4VFgVAf7FUBijeVvseWgi0eyKrecWd-ZCTM-5TQ,Raj Kesarwani,https://play-lh.googleusercontent.com/a-/AOh14GjFW5GB4dxQfqn_xHAZcqQ-A80TV1MrhS61TBBZ,Please increase chat folder limit from 10 to 20 so that we categories all chats in more lucid ways..,1,0,8.5.4,2022-02-28 20:10:28,,,Telegram
4743,gp:AOqpTOFEa-IwAvB1E7crOQFSHyAlXBrHHqimLpwaMU4me-TlqDKLTt-YnBqw8ztVu6fTjLcMSyrlFgY8pckYTqU,rukhsar ahmad,https://play-lh.googleusercontent.com/a-/AOh14GjLjVBjOJttUFsxunJoI4rwKoC8sVExNeyeHw5S,I am using this one but its not working good .. I think telegram have same issues like sultanat e osmaniya.. I think soon i need to delete it..,1,0,8.4.4,2022-01-19 18:37:35,,,Telegram
4744,gp:AOqpTOGK_tSe46rm9tSzUr1OdhkokC7erQR_au9Dqplvn3eWr5QVFjzGZ2Ugo56v7akuQjCTNNNMM4szQ7XBAHY,Mohammad HaghighatJoo,https://play-lh.googleusercontent.com/a-/AOh14Ggesadk6Mn6c7NaRoT8qeNwZ3iGKE4JBfocACDN,I have problem with new update saving plz fix the problem and Take back the title of the best application🤘,3,1,8.4.2,2022-01-09 18:43:20,,,Telegram
4745,gp:AOqpTOG2RJvAk5ESOlAay2iQfhbM4NQ6y6avawUpP2iRmD__Gwr4DJzY7f0uiUgqsKllXq5gp4wvah3btRfbRDo,Imran Khan,https://play-lh.googleusercontent.com/a-/AOh14GjiSrxuL_c_Dxv0w5bdIw9kKu7jFaic2v6pcTePSQ,The downloads show is in the app but now show in the file manager. New update sucks the telegram,1,0,8.5.1,2022-02-07 18:19:50,,,Telegram
4746,gp:AOqpTOF7WbxndcRGYoj1apv2yPZtwJJ6D8MLg9tYRbMuB5WhozgpDlaJSEioUfrBqMQ9Hn0GxtsgNcN9t-3oXf0,Irfan Khan Lawana,https://play-lh.googleusercontent.com/a-/AOh14GhAQbCPYQxmj81CSz1kbIKqtx5DlmELQ9WRAFYsJA,It keeps connecting everytime whenever I open it even with 4G data package. Pathetic,1,0,8.4.2,2022-01-13 11:28:11,,,Telegram
4747,gp:AOqpTOFqxRw5DMEBkJR87soWdJXzpo_lhavpmHL-chgs0afsuBukFzRSwlvnSzjMfxwpAS7too38wfuhoztw0_4,Marye Sue,https://play-lh.googleusercontent.com/a/AATXAJzP_dHLvMVbXjyUMFtgX0ZgA3ijuoxemrP-Ua4E=mo,Aren't able to follow the person I signed up to follow. No instructions & app isn't working.,1,0,8.5.4,2022-03-01 01:24:11,,,Telegram
4748,gp:AOqpTOEz75gZoD1uJLqQOaFnF8zSfAF2wfIhnOBm4Hje5YxAPdKmWRAOoaU0mjo9bZNvZYeyWyy1EhbyrA6OP-A,Daniez Saiful,https://play-lh.googleusercontent.com/a/AATXAJyZPmWYSdb2BDngJcsBzpMbMfQnTEmGAdsXzilK=mo,"Sticker issues, cant video call, cant update",1,0,8.6.0,2022-03-13 14:18:04,,,Telegram
4749,gp:AOqpTOEVlsZ2W-ksjJew9uT7jE2P8BRb67TrcDCKk-cwNx-Z5QcADbxaqOdVaMtwxdrgeQ7TnOSng85cjJWn7JA,Aayush Tak,https://play-lh.googleusercontent.com/a-/AOh14Gjkg9fs3WRsSJBIeWT085U1N23E1kqa5t3Ch0OBWg,Heating issue during video calls and quality of video call is worst even on wifi,2,0,8.4.4,2022-01-26 23:13:52,,,Telegram
4750,gp:AOqpTOFf8U8TT_ayjKhW4MuW6QdxnpH2tK3BZvwTvVi-9MWWrcOcMFGqOfm2qU6DnMMlcHvSr1zrW4HN0QAgHGE,ASHISH MISHRA,https://play-lh.googleusercontent.com/a-/AOh14GhhHr630ThJKW-ArlBa5SncL3Sy316xWiVQutiWiw,I think there should be a feature of getting notification from a muted channel/group when someone mentions us.,4,0,8.5.4,2022-02-21 19:13:36,,,Telegram
4751,gp:AOqpTOG3SaOWSCDr6lDMC9qVBW3_y4tbBDe-4r7OYZuYyWifsr7l7A_5VurL99PU7dvL99GQJvNQen9WUnBW_tI,Celwyn Rudner,https://play-lh.googleusercontent.com/a-/AOh14GhxaulKjUC58W0uX3e95FKudj71TMhLMfndUycC0wE,Too much group help and to many suspended groups and channels for little reason. Many many spam and repeats.,2,1,8.4.2,2022-01-03 02:29:38,,,Telegram
4752,gp:AOqpTOEFl2GpnKQ8gRB6SMO8vmUVb21OHyfaVXGDhqEyyQDjn1kpxnJ_J911VC4Mt3StDEKp5uxkrqlBtLIq1T4,Irsyad Hassan,https://play-lh.googleusercontent.com/a/AATXAJxKYbNyEjbj5qz6706ME0spriEr8lYHtouVnbfm=mo,Love this apps before now same stupid bug like whatsapp why keep always updating for no damn reason,1,0,8.4.3,2022-01-17 19:37:53,,,Telegram
4753,gp:AOqpTOHB_VDF21J355RrKfRXYZDaJpkcQRzlIqHZ7sA2ncWWpfbT8KU_ArdTVjCdbNx__Dcxpqf7PREK89Nolig,h i,https://play-lh.googleusercontent.com/a/AATXAJzSaYXl4FBoK5Rrfb-j485fADsRT2fz-SQZRZZR=mo,It is not opening and stuck on mobile no. verification page and showing updating,1,0,8.4.3,2022-01-17 19:33:43,,,Telegram
4754,gp:AOqpTOEkFesS6qMj93uVHLh6Z7c9Mr4lojqiweTaT2QHQMiPAMGYSXWf00SN-7yhMLUvSDKFqjMumjO3PLS8pLw,Arjunlal. R,https://play-lh.googleusercontent.com/a-/AOh14GjslJHjr-m-VdEb3AADO2WllgdXKfQi651Ptn3-hw,I like this app it's very easy to get and download movies,5,0,8.5.4,2022-03-07 09:09:55,,,Telegram
4755,gp:AOqpTOEh-MpYQCPk5ts_VZZGVISkhdq2V8FopI687UoLit1f6XKOncunB1BOyZ8Nhc-2ycLIdd3Vbk3RyV-2WFk,Ayesha Niazi,https://play-lh.googleusercontent.com/a-/AOh14Ggi_T54ZoL01b-C5qUbZJTl2dRz56Kyu8AI7yv1,App is not working. It shows connecting...... Nothing else plzzz update it . Its a humble request,2,0,8.5.4,2022-02-24 18:16:06,,,Telegram
4756,gp:AOqpTOGXtJRGkHnLPdsgb2ufJXCrtMiRznsWGty8dyiwtfIfoZwEJnrZs8_5WAZY9d2URkrOxCzFsZny8E0laZg,Ameera atikah,https://play-lh.googleusercontent.com/a-/AOh14GjjoUlozM_KtWc8v5nUPte4wKzmyxbhpZaBxgcFtw,it's fun for me and my friends to call each other without wasting a lot of battery,5,0,8.4.3,2022-01-10 13:44:59,,,Telegram
4757,gp:AOqpTOGr-GxUOtcd_pohtAkm0u0_VtlMmmiaFODGjcGGh4atFsEc54M85_4BYmqFPR7RXkXMBPL1oKsBy-5nwzs,Stephanie Rose,https://play-lh.googleusercontent.com/a-/AOh14Ghj_kmAv5LLaifriF-tEDub4586_mQyQo_XKfTuKPs,Can't use without providing your phone number. Deleted.,1,0,8.5.4,2022-02-24 10:36:52,,,Telegram
4758,gp:AOqpTOFUUvVCMMSfDBWdrxm6grGnb8IEFJ9v6MHq6RboIhv6QZ7lI0ORZYWwVgGsWXb5VjHCehXk16rAfh78MBk,Arnold Junior,https://play-lh.googleusercontent.com/a/AATXAJwkEZg6qH7kMjJuqMeuNqU7ZiP11Hi1gK2s5whB=mo,This is a good app. The problem I have is I can't log In with bot token 😠,4,0,8.4.2,2021-12-31 11:24:22,,,Telegram
4759,gp:AOqpTOG8faE0RCka80V_FGvpmv9rMzmAXkLBZN-DZnyc_DIfnqTTnsYZeieTKSSOcLeE2q_iKTOqt8-r-DzJ668,vivek singh,https://play-lh.googleusercontent.com/a-/AOh14GgRR8fW8m4KxI4VvuQV7Uaznpo4bsBXOEwHZumtig,hello telegram team your quizbot service is very bad please fix it its service is useless we are facing a lot of problem due to this.,1,0,8.5.1,2022-02-12 20:05:27,,,Telegram
4760,gp:AOqpTOHqC7JHi3jH7GHPpREJ7GEWydWit4xh1lJwBNyThlziZxZlmpxz_0g1G2-hiHbSXJBsu1PJoz4Pe1pz4uw,Shruti Jain,https://play-lh.googleusercontent.com/a-/AOh14Gi9MQJoAvBkDz8tlULfelELfM6r_-iB8Wfd2U99,"Idk but in the video call it isn't showing the video of the other person, the screen is blank after i updated it! Idk why things go wrong with it",1,3,8.6.0,2022-03-12 00:31:08,"Hello, the issue relating to video calls showing a blank screen for one side is currently being investigated.",2022-03-12 15:59:07,Telegram
4761,gp:AOqpTOGN2iTa9EZtynwrWUpKFI_DJEwHXqsH8xq2_pcWLJcoBRPU0ZkPHmaoFTcLkulPCuBf-bPEbbSRJe8fXRs,Akram Khan,https://play-lh.googleusercontent.com/a-/AOh14GitDIrB0GxFjBXtS3WDv0T9GQP20bH4-U94FoRvew,Telegram is not connecting for hours in Pakistan. Kindly fix this issue early,1,0,8.5.1,2022-02-13 09:38:42,,,Telegram
4762,gp:AOqpTOHbg2KptbbsfroLaWnfYJwF51NpK2Q6xtlHYYEHIG1XfiXgq9yXSIE0TBc8x8e8lTwkZNEP1uledb9y7rE,riya kavathe,https://play-lh.googleusercontent.com/a-/AOh14GiqGlIfxXZUCX0GYxLiNzF4bzVya53tX_h72mUfnA,It's nice app but you should add reels types option bcoz my parents are not allowing me to download instagram so plz add reels option 😊🙏🙏,3,0,8.5.4,2022-02-17 15:18:17,,,Telegram
4763,gp:AOqpTOHzAAdk2QdIyORg6xCy9ojFhDEUO-bz959NecMR7DZKwP1B7oujI-ZbD4AMDFNfxuRG3z2_E4NouTDykfc,SenzBeats,https://play-lh.googleusercontent.com/a-/AOh14Ggs55rkMTPbP4EE9_V4_cbiokS7fosiSdAppHGtzw,For getting added on random groups without option to delete all of them at once.,1,0,8.5.4,2022-03-02 22:57:26,,,Telegram
4764,gp:AOqpTOH_aPSaJGKuheKokYaGGSIUY8zfbvsJmdOpbmDhXnWxT_K34J7kRq3ZRdlxzyEE9KlSGyQ0gC0-O24Z0bI,milad shafiee,https://play-lh.googleusercontent.com/a-/AOh14GjkUrRhVceH2lbvd_Aq1jroJ1rrm0m4W6qzxrAM,Voice recorder has problem recently Hope Tele fix it,5,0,8.4.4,2022-01-28 02:24:31,,,Telegram
4765,gp:AOqpTOHZGwdeDoxSWuWUXpQer3RqaRSERN2xWQwJRg7C7dP-9fBD0GZjyFAjrTlxI9EtJUL-O8pZvC2L6TTf5_Y,UxaMa ManzoOr,https://play-lh.googleusercontent.com/a-/AOh14GhRdIPOe8l5TZu1y0hrfwcq6kvrdZpECRdAl-5wWA,Such a waste of time telegram getting worst day by day not working not connecting wth is going on,1,1,8.5.4,2022-02-27 03:03:40,,,Telegram
4766,gp:AOqpTOH_jzy_7M7B44pg6UgPdRONX3FVMWkHtMp_ufP-3QoYWPEdXutd7D9HuJHHCGRynt0Wpe7Ov0QV1V53YB8,MUQADDAS AZHAR,https://play-lh.googleusercontent.com/a-/AOh14Gj8MUIUQsx9kXWVtslHn8Ymhgm3m0X3XLHrLoAoNQ,There is a big issue i faced regularly since the last update Whenever i clicked any of my contact it always been connecting and not opening the msgz Plz do something it is really hurting,2,0,8.4.4,2022-02-04 20:24:17,,,Telegram
4767,gp:AOqpTOHLsWbtwZgg25wRsBouMreFVA8ZNfaaZAXJSU348AYMilJS7cBUZdqjX3DgnSn10P8-1ytoTcL2roOASSQ,talal haris,https://play-lh.googleusercontent.com/a-/AOh14GjiVX5L6uUZDMyr_eE6x4T7HwKuTIH4aiFsCpaK,Not working always remain on connecting.. why you don't fix it,1,1,8.5.4,2022-03-05 19:53:42,,,Telegram
4768,gp:AOqpTOHHwspKVju-hLRp_GrTksmafKp1-1KrnUG3x6V4UBww8-FyHl-Imv-RvjLTpr0k2L7gZzMYhwhxCwWLQ0Y,SB collections,https://play-lh.googleusercontent.com/a-/AOh14Gh0-D82QBUiLrDs1hAXgxG4gjmhTEV82PsH1tvIPg,Must be 1.5 and 1.25 speed also in audio player,2,0,8.4.4,2022-02-05 09:16:08,,,Telegram
4769,gp:AOqpTOFrpK2F7YxuugQyWdkAd8fQyUNnl67wuk2swEmoorDeG_yVFgghR66amHBp14QFGn-3Hw-9XNrIS2RzjJU,Gowtham Telukula,https://play-lh.googleusercontent.com/a/AATXAJygS9kCkptf_o-Y2feLU1stBo6CbB-EhFRt3S8R=mo,This app doesn't work properly this may be loading long time,1,0,8.4.3,2022-01-17 20:20:59,,,Telegram
4770,gp:AOqpTOFY74iFhPcURpIkMeqyG0mQBekLhqyvSBgXJa0VSiuTlAPD-R5_lQFsCK-IM7_Va0gL7NdpkfcrapD4IEI,Xyralyn Torres,https://play-lh.googleusercontent.com/a-/AOh14GgrY2LRXOtksd_s_o78evutowUCbJt8_-TNgJkGkg,Very great way of communicating for Business and it's secure,5,1,8.5.4,2022-02-27 07:42:48,,,Telegram
4771,gp:AOqpTOGoMxfsNucy-fp_dut4oAV4AvdX_VrCTWj5-kKjtAqJuxOEQLg7xWHmSt0VwLbBD6iWNBqXPXa4oG9yaPw,CHETAN HABEEB,https://play-lh.googleusercontent.com/a-/AOh14GhePlvrQEEQoh1lO0ns0_QCnO4WkI0igoNFqCrlaw,Good app. Very useful to share content and it's next YouTube app,5,0,8.4.3,2022-01-12 23:37:12,,,Telegram
4772,gp:AOqpTOF7yOqVYov5qxtuKTlWS-nLAdbgeE_wkdHXmesrjU4w3MMY3cZ1m052lznr261EBlLR37ndLwUVZFf_ZA0,Chaitanya Reddy,https://play-lh.googleusercontent.com/a-/AOh14GjQd8wF12vJKaTiQDIPCh1bulC3i1hycrMEDngM8QM,I need this app should be updated like information about delivery and read text like whatsapp u must update it,4,0,8.6.0,2022-03-13 09:14:41,,,Telegram
4773,gp:AOqpTOEC-TSWDuKZWtAzILS_wlIaMZ9JBMqGfNUEp6rgrotPyJ-CZ7S9Ome3krzDcaNJOM5kBkWMikF-TOmIBPw,Nur Ainaa_am,https://play-lh.googleusercontent.com/a-/AOh14GhECvbALECW2SxpBrfzNh_smXKc9dHSV9ZzGjJoHg,It's really easy and friendly apps to do anything :),5,0,8.4.2,2022-01-17 19:56:19,,,Telegram
4774,gp:AOqpTOE2KiBOUfKLrFtuFUThG_4cDmL0_ScA7bZB16fjxHwGIdVr4QFyT7KVyX5O34-TOLfSYoIDm7CTekJ4QZs,Pubali Sen,https://play-lh.googleusercontent.com/a-/AOh14GjHRnBAIJL6dER4QzD-FKdvb_p7lKYvn6HzouCvnQ,Here my telegram is not working from last 3 hours please kindly check!! It's showing updating! Since 3hours°,5,0,8.4.3,2022-01-17 20:06:04,,,Telegram
4775,gp:AOqpTOGAMNOqqeA5dX3piwFtq5SsOanp7ydhXtcC6YC5IobFfjvrCNdyuBl3DJA4Pt8P5Fr31CFwpBfKMMcV9bk,Saga Yours,https://play-lh.googleusercontent.com/a-/AOh14Gitrvn3Sg4nT_M85sWBmfhJVpiUoEublsbdNNSJPQ,"Adi poli... Useful , easy to use , all future in one place Congrats telegram team keep rocking",5,0,8.5.1,2022-02-06 10:06:14,,,Telegram
4776,gp:AOqpTOEwLaIVacJbU75BFrQD5gA1cjn18BbEb5o0acF-RlJ76eypZNvkJNBhPIk-tjSSEsB0xyD2ZVtYm_DixCc,MAJOR SHAH,https://play-lh.googleusercontent.com/a-/AOh14GiqR3vn1nzGdWKsaw7SqkfVXBhCi7i-ygRAOn28YA,"app not working, only showing connecting... but not connect.",1,1,8.5.4,2022-03-02 10:59:37,,,Telegram
4777,gp:AOqpTOGFzOxRV3-M2h7ZrOpFZWsEt7Xh_pRZzUOuj_bAcMAmsu6c6LpenpA7JPkbs_t_TtPnrYA7Z9_Ndn2B1vY,Moin Bazmi,https://play-lh.googleusercontent.com/a-/AOh14GiPpdLDQwpmb3fWj4M03WvuczK4SfZ6GNlz6FdnWA,"Used it before but now its just connecting and connecting , not processing further. 😖",1,0,8.4.2,2022-01-12 07:52:07,,,Telegram
4778,gp:AOqpTOHLiNbNgaKOLfjz2ZmLEoAmJORTS_F29woCocX3OhGB_uMHLPtKq4eQrQCePWrmN81KglM_RiSTyfS2l1g,Saurabh Ghogare,https://play-lh.googleusercontent.com/a/AATXAJwq3rYbiIZPwPsdskklK8PCfifm5KovBBXZmRTp=mo,App is always needing update.. Many updates are coming.,2,0,8.5.1,2022-02-22 06:38:28,,,Telegram
4779,gp:AOqpTOENTmyOXlkmesVNADn7I_2SBXCigiqAINh9P05pcDWCv-ohs6fDAND-fIcP8OUnjBgDmvH2-5dsAs-QQ4M,Prashant Gaikwad,https://play-lh.googleusercontent.com/a-/AOh14Gj1D8-RGOHaGnviUa4Ui2xyY3bHfJ-DlZlGmAuV,This app is very important for me and my work because I easily touch with my colleague's so i like this app very much... Thank you,5,1,8.4.2,2022-01-02 19:46:12,,,Telegram
4780,gp:AOqpTOGGZGVnyFA0Hi2u6nOG4MJQnswDbclSM1WZuJu9dPFpsjUSoFRRdCkaQ-9fr9XNkX5EW6a5z_SsHuq58Ig,ritik bhardwaj,https://play-lh.googleusercontent.com/a-/AOh14GjHKck7kSCTzC-Ts1k5r6xjoFaYKRJ7Cf6yaIK7,Many times quiz stops in the middle of the group.,3,0,8.4.4,2022-01-28 21:44:24,,,Telegram
4781,gp:AOqpTOFH3Z77KIcHThPeg6ol6IEXvSN8siKaRm17_QXiwYL9yuona9J4w8i44wHODSYBkagVWMInX4OEgZBemrU,Multi Task,https://play-lh.googleusercontent.com/a-/AOh14GhBLcQvv0j6MgfNjXfK6_MhQg-KYkV0LZWPdhKDCw,"wrost experience, whenever i open telegram, it always tell me connecting, and never be ended this",1,0,8.5.2,2022-02-14 20:28:40,,,Telegram
4782,gp:AOqpTOEJaJ6LWGC4pfmnLpZLUwwMq9lgehTjRWU5meb19d3daV9_40JZgu3fuC2sdMITWOQJS39m-o0fN-5tl4U,Saba Saedpanah,https://play-lh.googleusercontent.com/a/AATXAJwPIhCZG-Fu-GJ9TrLvqD3iMhc5PB7_bwWm6Ms=mo,Helpful and magical and full of new idea and respectful to the costumers,5,0,8.4.2,2022-01-08 15:05:23,,,Telegram
4783,gp:AOqpTOFMCZiqtfO-q2TWnccSuztIdX6eAQKU_1VWh_5lxiOCouoyinSYRHvgQuLvR1xtILy2AdIDyh9QamXLVIo,Desmond Njobvu,https://play-lh.googleusercontent.com/a-/AOh14GhBFO0gqCVB5m0HbPAIHbfSbnn-eVkYQoqoY738,It's better than WhatsApp in terms of storing old records.,5,0,8.4.0,2021-12-30 23:36:02,,,Telegram
4784,gp:AOqpTOFUd-AoYrMe4-UzZ0J1Pu9R6wLrPkFfNe5JIShOm17pdixUDLotVcnj-wIeTeZlycrsAqD3bmGerId2t7U,P D,https://play-lh.googleusercontent.com/a/AATXAJyeGP_Suzzj-1bfU5nZa3BnVd8IQdBTFcCrgwJy=mo,No support available. Messages sent asking for support go unanswered.,1,0,8.4.4,2022-01-31 18:23:21,,,Telegram
4785,gp:AOqpTOEM6Gb8hKrtShkyrebvh8k5QsAjfpdSCDZUagrU6D_pGkba_6vXyIWF8irMXQAN1p_oqHlVLVgspEXQ0ME,pain!,https://play-lh.googleusercontent.com/a-/AOh14GjRvnv6Wb16M062_4ZLug-VmLyvEoDc2jp2x78pKQ,only showing connecting and updating but wifi is good so fix it fast,4,1,8.4.3,2022-01-17 19:38:37,,,Telegram
4786,gp:AOqpTOEnUYqkwo_Ne6VjgBhBtgzfVOo-im2fyYqkXY5qG3ITYrpqgza6weMQfIfNGSBpTXRkflVNWZrDqOIq6AM,A.C.,https://play-lh.googleusercontent.com/a-/AOh14GjNfHFP3GhduNMj-GzgvWlZuxrkgKziI-DPhpaKKQ,Very good alternative to instabile Messenger.,5,0,8.5.4,2022-03-03 03:39:26,,,Telegram
4787,gp:AOqpTOE5I2r-E0pHzKjRRbSxfnCYUvqcCr1HhccI6kSvnHXs18exoGg00wlyxoqV3mQODK98qvKivd1mUwjfKco,Bibin Biju,https://play-lh.googleusercontent.com/a-/AOh14GiVcOv8S-e5we7vfEP_yOJdosGBRlzu8c9wE8agZA,When I downloaded a file completely after when I minimized telegram and opened it the downloaded file started to download again why is it like that?,1,0,8.4.2,2022-01-16 17:29:57,,,Telegram
4788,gp:AOqpTOFMA4dhoPe2vLgU2lvGKqREgS1vx0xXucwHALbEyu3HyAUUgAucyJl_v83edgMAI92xVJVd8jPT8RXVJz8,Anurag Verma,https://play-lh.googleusercontent.com/a-/AOh14GgEfZ_GnqjWRoOXLKACxFYlH0p7IeP38DTU9Ee5,Video and file's doesn't save in gallery.,2,0,8.4.1,2021-12-30 22:21:07,,,Telegram
4789,gp:AOqpTOGeXFg2zfKzKAeBVvAFZOfXfnXdlswgX0037X0eN2wtzMtJazr-b76Wvuzy9ZwsHtTvnmPUbNzxjdnC1-w,DrSaad,https://play-lh.googleusercontent.com/a/AATXAJxHTRdVEqfIQq0s7NPLiQTv802JGskbkSdRsis=mo,"Worst app, keeps on connecting and take alot of time to open",1,0,8.5.1,2022-02-04 21:34:49,,,Telegram
